"texture1","texture2","concept1","concept2","semantic_distance","identifier","group","perceptual_distance"
"D66","D49","evil","greed",0.192950970289426,"evil_greed_D66_D49","values",2.7673535857167
"D66","D49","justice","love",0.114513011980905,"justice_love_D66_D49","values",2.7673535857167
"D66","D49","justice","peace",0.301730341333341,"justice_peace_D66_D49","values",2.7673535857167
"D66","D51","evil","greed",0.107505447497308,"evil_greed_D66_D51","values",2.77224971423807
"D66","D51","greed","justice",0.0537952809254756,"greed_justice_D66_D51","values",2.77224971423807
"D66","D51","love","peace",0.00105836257174285,"love_peace_D66_D51","values",2.77224971423807
"D66","D51","greed","love",0.141752285804679,"greed_love_D66_D51","values",2.77224971423807
"D66","D51","greed","peace",0.143752436206216,"greed_peace_D66_D51","values",2.77224971423807
"D66","D51","evil","love",0.0351371041721542,"evil_love_D66_D51","values",2.77224971423807
"D66","D51","evil","justice",0.0535834638299764,"evil_justice_D66_D51","values",2.77224971423807
"D66","D51","evil","peace",0.0348469650534518,"evil_peace_D66_D51","values",2.77224971423807
"D66","D51","justice","peace",0.0890873156547997,"justice_peace_D66_D51","values",2.77224971423807
"D66","D51","justice","love",0.0882333926950026,"justice_love_D66_D51","values",2.77224971423807
"D66","D52","evil","peace",0.0165682752706258,"evil_peace_D66_D52","values",1.32888100312187
"D66","D52","evil","greed",0.0409394459601855,"evil_greed_D66_D52","values",1.32888100312187
"D66","D52","greed","justice",0.156893469820496,"greed_justice_D66_D52","values",1.32888100312187
"D66","D52","justice","peace",0.133309132345725,"justice_peace_D66_D52","values",1.32888100312187
"D66","D52","greed","love",0.00334252025095627,"greed_love_D66_D52","values",1.32888100312187
"D66","D52","love","peace",0.0276797631480934,"love_peace_D66_D52","values",1.32888100312187
"D66","D52","evil","love",0.0439028117026821,"evil_love_D66_D52","values",1.32888100312187
"D66","D52","greed","peace",0.0245525439990331,"greed_peace_D66_D52","values",1.32888100312187
"D66","D52","evil","justice",0.116432423999833,"evil_justice_D66_D52","values",1.32888100312187
"D66","D52","justice","love",0.158779157896965,"justice_love_D66_D52","values",1.32888100312187
"D66","D53","evil","justice",0.0695728792011509,"evil_justice_D66_D53","values",1.97550258374008
"D66","D53","evil","greed",0.130285614915191,"evil_greed_D66_D53","values",1.97550258374008
"D66","D53","greed","justice",0.0596849045512868,"greed_justice_D66_D53","values",1.97550258374008
"D66","D53","evil","love",0.277750261811199,"evil_love_D66_D53","values",1.97550258374008
"D66","D53","evil","peace",0.18242722897132,"evil_peace_D66_D53","values",1.97550258374008
"D66","D53","greed","peace",0.311022508760295,"greed_peace_D66_D53","values",1.97550258374008
"D66","D53","love","peace",0.447682342065316,"love_peace_D66_D53","values",1.97550258374008
"D66","D53","greed","love",0.154268743766203,"greed_love_D66_D53","values",1.97550258374008
"D66","D53","justice","peace",0.249778159482529,"justice_peace_D66_D53","values",1.97550258374008
"D66","D53","justice","love",0.209490062413679,"justice_love_D66_D53","values",1.97550258374008
"D66","D55","evil","greed",0.130254040923168,"evil_greed_D66_D55","values",1.61818859039937
"D66","D55","evil","peace",0.483168686661507,"evil_peace_D66_D55","values",1.61818859039937
"D66","D55","greed","love",0.0413455119440922,"greed_love_D66_D55","values",1.61818859039937
"D66","D55","justice","peace",0.175947084711566,"justice_peace_D66_D55","values",1.61818859039937
"D66","D55","evil","love",0.166761839766222,"evil_love_D66_D55","values",1.61818859039937
"D66","D55","evil","justice",0.318395655001474,"evil_justice_D66_D55","values",1.61818859039937
"D66","D55","love","peace",0.32713983530915,"love_peace_D66_D55","values",1.61818859039937
"D66","D55","greed","peace",0.374399293290794,"greed_peace_D66_D55","values",1.61818859039937
"D66","D55","greed","justice",0.199488755005821,"greed_justice_D66_D55","values",1.61818859039937
"D66","D55","justice","love",0.154789432388255,"justice_love_D66_D55","values",1.61818859039937
"D66","D56","evil","love",0.146280406340439,"evil_love_D66_D56","values",1.5455189641903
"D66","D56","greed","love",0.140444690987925,"greed_love_D66_D56","values",1.5455189641903
"D66","D56","greed","peace",0.0344200951132829,"greed_peace_D66_D56","values",1.5455189641903
"D66","D56","love","peace",0.107157733659311,"love_peace_D66_D56","values",1.5455189641903
"D66","D56","evil","peace",0.252936778855811,"evil_peace_D66_D56","values",1.5455189641903
"D66","D56","evil","justice",0.251824580452267,"evil_justice_D66_D56","values",1.5455189641903
"D66","D56","evil","greed",0.284482938535848,"evil_greed_D66_D56","values",1.5455189641903
"D66","D56","greed","justice",0.0334200842406846,"greed_justice_D66_D56","values",1.5455189641903
"D66","D56","justice","peace",0.000757987453845865,"justice_peace_D66_D56","values",1.5455189641903
"D66","D56","justice","love",0.107136134688878,"justice_love_D66_D56","values",1.5455189641903
"D66","D57","evil","love",0.138324541282499,"evil_love_D66_D57","values",1.58055180249813
"D66","D57","evil","peace",0.226231859456822,"evil_peace_D66_D57","values",1.58055180249813
"D66","D57","greed","justice",0.0923995404590798,"greed_justice_D66_D57","values",1.58055180249813
"D66","D57","evil","greed",0.315669287177713,"evil_greed_D66_D57","values",1.58055180249813
"D66","D57","greed","peace",0.0960044052418052,"greed_peace_D66_D57","values",1.58055180249813
"D66","D57","love","peace",0.363523500074876,"love_peace_D66_D57","values",1.58055180249813
"D66","D57","evil","justice",0.226402070714448,"evil_justice_D66_D57","values",1.58055180249813
"D66","D57","greed","love",0.448055746321213,"greed_love_D66_D57","values",1.58055180249813
"D66","D57","justice","love",0.3619779774681,"justice_love_D66_D57","values",1.58055180249813
"D66","D57","justice","peace",0.00265763569251476,"justice_peace_D66_D57","values",1.58055180249813
"D66","D64","evil","love",0.221571366402307,"evil_love_D66_D64","values",1.76983287074279
"D66","D64","evil","justice",0.179303555534032,"evil_justice_D66_D64","values",1.76983287074279
"D66","D64","greed","justice",0.0392017240316542,"greed_justice_D66_D64","values",1.76983287074279
"D66","D64","greed","love",0.0799350362432156,"greed_love_D66_D64","values",1.76983287074279
"D66","D64","evil","peace",0.468371951996689,"evil_peace_D66_D64","values",1.76983287074279
"D66","D64","evil","greed",0.141133011344681,"evil_greed_D66_D64","values",1.76983287074279
"D66","D64","justice","love",0.0399960870102047,"justice_love_D66_D64","values",1.76983287074279
"D66","D64","justice","peace",0.2984808368468,"justice_peace_D66_D64","values",1.76983287074279
"D66","D64","greed","peace",0.337417888964585,"greed_peace_D66_D64","values",1.76983287074279
"D66","D64","love","peace",0.264642747036646,"love_peace_D66_D64","values",1.76983287074279
"D66","D65","love","peace",0.166508944725762,"love_peace_D66_D65","values",1.44272269492928
"D66","D65","justice","peace",0.0972775472369523,"justice_peace_D66_D65","values",1.44272269492928
"D66","D65","evil","peace",0.265477391535123,"evil_peace_D66_D65","values",1.44272269492928
"D66","D65","justice","love",0.0695118877664744,"justice_love_D66_D65","values",1.44272269492928
"D66","D65","greed","love",0.0425691032478903,"greed_love_D66_D65","values",1.44272269492928
"D66","D65","greed","justice",0.0272482952648092,"greed_justice_D66_D65","values",1.44272269492928
"D66","D65","evil","justice",0.16998180699237,"evil_justice_D66_D65","values",1.44272269492928
"D66","D65","evil","greed",0.143790590553206,"evil_greed_D66_D65","values",1.44272269492928
"D66","D65","greed","peace",0.124842359649326,"greed_peace_D66_D65","values",1.44272269492928
"D66","D65","evil","love",0.101253184228297,"evil_love_D66_D65","values",1.44272269492928
"D66","D68","evil","greed",0.177247238612864,"evil_greed_D66_D68","values",2.0298664115934
"D66","D68","evil","love",0.0487491979879912,"evil_love_D66_D68","values",2.0298664115934
"D66","D68","evil","justice",0.147559245493038,"evil_justice_D66_D68","values",2.0298664115934
"D66","D68","greed","peace",0.0242440387506249,"greed_peace_D66_D68","values",2.0298664115934
"D66","D68","greed","love",0.22461999811677,"greed_love_D66_D68","values",2.0298664115934
"D66","D68","evil","peace",0.201285859873581,"evil_peace_D66_D68","values",2.0298664115934
"D66","D68","justice","peace",0.05417444628891,"justice_peace_D66_D68","values",2.0298664115934
"D66","D68","greed","justice",0.0299315542813052,"greed_justice_D66_D68","values",2.0298664115934
"D66","D68","justice","love",0.195228587555554,"justice_love_D66_D68","values",2.0298664115934
"D66","D68","love","peace",0.248414975830343,"love_peace_D66_D68","values",2.0298664115934
"D66","D74","evil","love",0.246802813119744,"evil_love_D66_D74","values",0.88944083410583
"D66","D74","evil","greed",0.226664569080832,"evil_greed_D66_D74","values",0.88944083410583
"D66","D74","greed","love",0.460946835096809,"greed_love_D66_D74","values",0.88944083410583
"D66","D74","evil","peace",0.209812239797477,"evil_peace_D66_D74","values",0.88944083410583
"D66","D74","justice","peace",0.40906245314898,"justice_peace_D66_D74","values",0.88944083410583
"D66","D74","greed","peace",0.0165541126534209,"greed_peace_D66_D74","values",0.88944083410583
"D66","D74","greed","justice",0.425751536134425,"greed_justice_D66_D74","values",0.88944083410583
"D66","D74","love","peace",0.444749272622323,"love_peace_D66_D74","values",0.88944083410583
"D66","D74","justice","love",0.0478189461605782,"justice_love_D66_D74","values",0.88944083410583
"D66","D74","evil","justice",0.204754470541618,"evil_justice_D66_D74","values",0.88944083410583
"D66","D76","evil","greed",0.0378627719847267,"evil_greed_D66_D76","values",2.16078307129331
"D66","D76","love","peace",0.296997184771505,"love_peace_D66_D76","values",2.16078307129331
"D66","D76","justice","peace",0.183177798124472,"justice_peace_D66_D76","values",2.16078307129331
"D66","D76","greed","peace",0.26117414392826,"greed_peace_D66_D76","values",2.16078307129331
"D66","D76","greed","love",0.0405549400306455,"greed_love_D66_D76","values",2.16078307129331
"D66","D76","greed","justice",0.0775202332248557,"greed_justice_D66_D76","values",2.16078307129331
"D66","D76","justice","love",0.116578826461877,"justice_love_D66_D76","values",2.16078307129331
"D66","D76","evil","justice",0.0397864033794599,"evil_justice_D66_D76","values",2.16078307129331
"D66","D76","evil","love",0.0777421180887674,"evil_love_D66_D76","values",2.16078307129331
"D66","D76","evil","peace",0.223504321171398,"evil_peace_D66_D76","values",2.16078307129331
"D66","D77","greed","love",0.243154520857146,"greed_love_D66_D77","values",2.11365401795269
"D66","D77","love","peace",0.383489732780946,"love_peace_D66_D77","values",2.11365401795269
"D66","D77","evil","love",0.0139335451053997,"evil_love_D66_D77","values",2.11365401795269
"D66","D77","justice","love",0.156630904753568,"justice_love_D66_D77","values",2.11365401795269
"D66","D77","justice","peace",0.233497789126871,"justice_peace_D66_D77","values",2.11365401795269
"D66","D77","evil","peace",0.369678999852036,"evil_peace_D66_D77","values",2.11365401795269
"D66","D77","evil","justice",0.142486196296653,"evil_justice_D66_D77","values",2.11365401795269
"D66","D77","evil","greed",0.229063418183491,"evil_greed_D66_D77","values",2.11365401795269
"D66","D77","greed","peace",0.146311821550383,"greed_peace_D66_D77","values",2.11365401795269
"D66","D77","greed","justice",0.0882847173709411,"greed_justice_D66_D77","values",2.11365401795269
"D66","D78","evil","love",0.299205840344192,"evil_love_D66_D78","values",2.17814400496376
"D66","D78","greed","justice",0.0643538480230277,"greed_justice_D66_D78","values",2.17814400496376
"D66","D78","evil","justice",0.200174958203147,"evil_justice_D66_D78","values",2.17814400496376
"D66","D78","greed","peace",0.123198116161762,"greed_peace_D66_D78","values",2.17814400496376
"D66","D78","love","peace",0.0387161474139683,"love_peace_D66_D78","values",2.17814400496376
"D66","D78","greed","love",0.163896161287542,"greed_love_D66_D78","values",2.17814400496376
"D66","D78","evil","greed",0.138478493312014,"evil_greed_D66_D78","values",2.17814400496376
"D66","D78","justice","love",0.0978132948608761,"justice_love_D66_D78","values",2.17814400496376
"D66","D78","evil","peace",0.257703128707834,"evil_peace_D66_D78","values",2.17814400496376
"D66","D78","justice","peace",0.0583378355487916,"justice_peace_D66_D78","values",2.17814400496376
"D66","D79","evil","love",0.140400686207973,"evil_love_D66_D79","values",2.08544054366353
"D66","D79","justice","peace",0.309548338605505,"justice_peace_D66_D79","values",2.08544054366353
"D66","D79","greed","love",0.019676315409717,"greed_love_D66_D79","values",2.08544054366353
"D66","D79","love","peace",0.19762424209766,"love_peace_D66_D79","values",2.08544054366353
"D66","D79","evil","greed",0.120403310253536,"evil_greed_D66_D79","values",2.08544054366353
"D66","D79","evil","peace",0.331935995517239,"evil_peace_D66_D79","values",2.08544054366353
"D66","D79","evil","justice",0.0253106049434018,"evil_justice_D66_D79","values",2.08544054366353
"D66","D79","greed","justice",0.0958250019907876,"greed_justice_D66_D79","values",2.08544054366353
"D66","D79","justice","love",0.11587984611591,"justice_love_D66_D79","values",2.08544054366353
"D66","D79","greed","peace",0.215990033138773,"greed_peace_D66_D79","values",2.08544054366353
"D66","D8","evil","peace",0.040985476164898,"evil_peace_D66_D8","values",1.23442617054942
"D66","D8","evil","greed",0.173493839853393,"evil_greed_D66_D8","values",1.23442617054942
"D66","D8","evil","love",0.160017511762537,"evil_love_D66_D8","values",1.23442617054942
"D66","D8","evil","justice",0.18966791001359,"evil_justice_D66_D8","values",1.23442617054942
"D66","D8","greed","peace",0.130786303677424,"greed_peace_D66_D8","values",1.23442617054942
"D66","D8","greed","love",0.324724356106406,"greed_love_D66_D8","values",1.23442617054942
"D66","D8","justice","peace",0.226851204731866,"justice_peace_D66_D8","values",1.23442617054942
"D66","D8","love","peace",0.197398504528458,"love_peace_D66_D8","values",1.23442617054942
"D66","D8","greed","justice",0.354980530498638,"greed_justice_D66_D8","values",1.23442617054942
"D66","D8","justice","love",0.027366917982385,"justice_love_D66_D8","values",1.23442617054942
"D66","D81","evil","love",0.0918364282169286,"evil_love_D66_D81","values",1.31342287497445
"D66","D81","evil","greed",0.32685578087159,"evil_greed_D66_D81","values",1.31342287497445
"D66","D81","greed","love",0.237979607614869,"greed_love_D66_D81","values",1.31342287497445
"D66","D81","evil","peace",0.219238800363069,"evil_peace_D66_D81","values",1.31342287497445
"D66","D81","justice","peace",0.177907262055579,"justice_peace_D66_D81","values",1.31342287497445
"D66","D81","greed","peace",0.114104694671025,"greed_peace_D66_D81","values",1.31342287497445
"D66","D81","greed","justice",0.288689710091333,"greed_justice_D66_D81","values",1.31342287497445
"D66","D81","love","peace",0.127538682819163,"love_peace_D66_D81","values",1.31342287497445
"D66","D81","justice","love",0.0481228979787618,"justice_love_D66_D81","values",1.31342287497445
"D66","D81","evil","justice",0.045436303659681,"evil_justice_D66_D81","values",1.31342287497445
"D66","D82","evil","peace",0.166305762138923,"evil_peace_D66_D82","values",1.35294816751109
"D66","D82","evil","justice",0.108179593440528,"evil_justice_D66_D82","values",1.35294816751109
"D66","D82","evil","love",0.119488663654521,"evil_love_D66_D82","values",1.35294816751109
"D66","D82","justice","peace",0.0582478214656377,"justice_peace_D66_D82","values",1.35294816751109
"D66","D82","evil","greed",0.233147369989091,"evil_greed_D66_D82","values",1.35294816751109
"D66","D82","greed","love",0.114538963603168,"greed_love_D66_D82","values",1.35294816751109
"D66","D82","love","peace",0.0449948329937935,"love_peace_D66_D82","values",1.35294816751109
"D66","D82","greed","peace",0.071555131971973,"greed_peace_D66_D82","values",1.35294816751109
"D66","D82","greed","justice",0.128202648036846,"greed_justice_D66_D82","values",1.35294816751109
"D66","D82","justice","love",0.0125824843291247,"justice_love_D66_D82","values",1.35294816751109
"D66","D83","justice","peace",0.267993403222263,"justice_peace_D66_D83","values",1.87390206730974
"D66","D83","justice","love",0.0292609385196316,"justice_love_D66_D83","values",1.87390206730974
"D66","D83","evil","greed",0.115342907379103,"evil_greed_D66_D83","values",1.87390206730974
"D66","D83","evil","love",0.0458311882493303,"evil_love_D66_D83","values",1.87390206730974
"D66","D83","evil","justice",0.0167010518227229,"evil_justice_D66_D83","values",1.87390206730974
"D66","D83","greed","justice",0.0990135695584935,"greed_justice_D66_D83","values",1.87390206730974
"D66","D83","love","peace",0.23888498449375,"love_peace_D66_D83","values",1.87390206730974
"D66","D83","greed","peace",0.170548230253506,"greed_peace_D66_D83","values",1.87390206730974
"D66","D83","greed","love",0.0696349670639181,"greed_love_D66_D83","values",1.87390206730974
"D66","D83","evil","peace",0.283432611546491,"evil_peace_D66_D83","values",1.87390206730974
"D66","D84","evil","peace",0.0687676193804447,"evil_peace_D66_D84","values",1.26421085005593
"D66","D84","justice","peace",0.004249897824884,"justice_peace_D66_D84","values",1.26421085005593
"D66","D84","evil","greed",0.00543997513397226,"evil_greed_D66_D84","values",1.26421085005593
"D66","D84","love","peace",0.0629489114833743,"love_peace_D66_D84","values",1.26421085005593
"D66","D84","evil","love",0.00564518355862309,"evil_love_D66_D84","values",1.26421085005593
"D66","D84","greed","love",0.0111585530160818,"greed_love_D66_D84","values",1.26421085005593
"D66","D84","greed","peace",0.0752894140247737,"greed_peace_D66_D84","values",1.26421085005593
"D66","D84","evil","justice",0.07219389349554,"evil_justice_D66_D84","values",1.26421085005593
"D66","D84","justice","love",0.066437243746301,"justice_love_D66_D84","values",1.26421085005593
"D66","D84","greed","justice",0.078676704988794,"greed_justice_D66_D84","values",1.26421085005593
"D66","D85","greed","love",0.207816387854613,"greed_love_D66_D85","values",2.16102767882968
"D66","D85","love","peace",0.449347387679628,"love_peace_D66_D85","values",2.16102767882968
"D66","D85","justice","peace",0.135341215619147,"justice_peace_D66_D85","values",2.16102767882968
"D66","D85","evil","love",0.0491860379267029,"evil_love_D66_D85","values",2.16102767882968
"D66","D85","greed","peace",0.252527370171645,"greed_peace_D66_D85","values",2.16102767882968
"D66","D85","justice","love",0.322236135258577,"justice_love_D66_D85","values",2.16102767882968
"D66","D85","evil","peace",0.403064490712961,"evil_peace_D66_D85","values",2.16102767882968
"D66","D85","evil","justice",0.274191633833947,"evil_justice_D66_D85","values",2.16102767882968
"D66","D85","evil","greed",0.158729262983205,"evil_greed_D66_D85","values",2.16102767882968
"D66","D85","greed","justice",0.118467029583408,"greed_justice_D66_D85","values",2.16102767882968
"D66","D87","evil","love",0.249610312891173,"evil_love_D66_D87","values",0.939309334912419
"D66","D87","evil","justice",0.0500642537456657,"evil_justice_D66_D87","values",0.939309334912419
"D66","D87","greed","love",0.179546096138068,"greed_love_D66_D87","values",0.939309334912419
"D66","D87","evil","peace",0.0900746411215211,"evil_peace_D66_D87","values",0.939309334912419
"D66","D87","evil","greed",0.0678166087171736,"evil_greed_D66_D87","values",0.939309334912419
"D66","D87","greed","justice",0.0171955449318593,"greed_justice_D66_D87","values",0.939309334912419
"D66","D87","justice","peace",0.0386157627519712,"justice_peace_D66_D87","values",0.939309334912419
"D66","D87","greed","peace",0.0213785844402218,"greed_peace_D66_D87","values",0.939309334912419
"D66","D87","justice","love",0.195864267218832,"justice_love_D66_D87","values",0.939309334912419
"D66","D87","love","peace",0.15972074215786,"love_peace_D66_D87","values",0.939309334912419
"D66","D92","justice","peace",0.0761612895687631,"justice_peace_D66_D92","values",1.00980395492871
"D66","D92","evil","justice",0.127600624303831,"evil_justice_D66_D92","values",1.00980395492871
"D66","D92","love","peace",0.0643028191160422,"love_peace_D66_D92","values",1.00980395492871
"D66","D92","greed","peace",0.0956181551504227,"greed_peace_D66_D92","values",1.00980395492871
"D66","D92","justice","love",0.011164089690916,"justice_love_D66_D92","values",1.00980395492871
"D66","D92","greed","love",0.157477651436664,"greed_love_D66_D92","values",1.00980395492871
"D66","D92","evil","love",0.115344122552596,"evil_love_D66_D92","values",1.00980395492871
"D66","D92","evil","greed",0.0445244912370781,"evil_greed_D66_D92","values",1.00980395492871
"D66","D92","evil","peace",0.0518740102308545,"evil_peace_D66_D92","values",1.00980395492871
"D66","D92","greed","justice",0.169853904163385,"greed_justice_D66_D92","values",1.00980395492871
"D66","D94","evil","love",0.377273468712246,"evil_love_D66_D94","values",2.35439889362659
"D66","D94","evil","justice",0.29004973954642,"evil_justice_D66_D94","values",2.35439889362659
"D66","D94","greed","love",0.398113182886965,"greed_love_D66_D94","values",2.35439889362659
"D66","D94","evil","peace",0.270564837532737,"evil_peace_D66_D94","values",2.35439889362659
"D66","D94","greed","peace",0.296877337827762,"greed_peace_D66_D94","values",2.35439889362659
"D66","D94","justice","love",0.0896032632828367,"justice_love_D66_D94","values",2.35439889362659
"D66","D94","justice","peace",0.0229608753565498,"justice_peace_D66_D94","values",2.35439889362659
"D66","D94","evil","greed",0.0399533868659157,"evil_greed_D66_D94","values",2.35439889362659
"D66","D94","greed","justice",0.315237641273785,"greed_justice_D66_D94","values",2.35439889362659
"D66","D94","love","peace",0.113407089439852,"love_peace_D66_D94","values",2.35439889362659
"D66","D95","evil","greed",0.237704677358899,"evil_greed_D66_D95","values",2.09220512912426
"D66","D95","evil","love",0.0537691690368334,"evil_love_D66_D95","values",2.09220512912426
"D66","D95","justice","peace",0.183350623193069,"justice_peace_D66_D95","values",2.09220512912426
"D66","D95","evil","peace",0.1350641276121,"evil_peace_D66_D95","values",2.09220512912426
"D66","D95","evil","justice",0.312174756609993,"evil_justice_D66_D95","values",2.09220512912426
"D66","D95","greed","love",0.184933070486273,"greed_love_D66_D95","values",2.09220512912426
"D66","D95","greed","justice",0.0757432279367825,"greed_justice_D66_D95","values",2.09220512912426
"D66","D95","justice","love",0.26001318736188,"justice_love_D66_D95","values",2.09220512912426
"D66","D95","greed","peace",0.106822337645123,"greed_peace_D66_D95","values",2.09220512912426
"D66","D95","love","peace",0.0809048735789588,"love_peace_D66_D95","values",2.09220512912426
"D66","D96","evil","greed",0.143618130054719,"evil_greed_D66_D96","values",2.71619734313067
"D66","D96","greed","peace",0.0867978835872669,"greed_peace_D66_D96","values",2.71619734313067
"D66","D96","greed","love",0.448775879477706,"greed_love_D66_D96","values",2.71619734313067
"D66","D96","evil","love",0.313091601920861,"evil_love_D66_D96","values",2.71619734313067
"D66","D96","evil","justice",0.290657731206344,"evil_justice_D66_D96","values",2.71619734313067
"D66","D96","love","peace",0.374031159428917,"love_peace_D66_D96","values",2.71619734313067
"D66","D96","greed","justice",0.148700587294192,"greed_justice_D66_D96","values",2.71619734313067
"D66","D96","evil","peace",0.0589894428950155,"evil_peace_D66_D96","values",2.71619734313067
"D66","D96","justice","peace",0.236766642861121,"justice_peace_D66_D96","values",2.71619734313067
"D66","D96","justice","love",0.583568776167763,"justice_love_D66_D96","values",2.71619734313067
"D68","D1","evil","justice",0.118834978376727,"evil_justice_D68_D1","values",2.06419119310962
"D68","D1","evil","greed",0.237455900359259,"evil_greed_D68_D1","values",2.06419119310962
"D68","D1","evil","peace",0.01342851246474,"evil_peace_D68_D1","values",2.06419119310962
"D68","D1","greed","justice",0.119977449864457,"greed_justice_D68_D1","values",2.06419119310962
"D68","D1","greed","peace",0.253123954780713,"greed_peace_D68_D1","values",2.06419119310962
"D68","D1","evil","love",0.241654056868092,"evil_love_D68_D1","values",2.06419119310962
"D68","D1","justice","peace",0.133493256065799,"justice_peace_D68_D1","values",2.06419119310962
"D68","D1","justice","love",0.121206690358731,"justice_love_D68_D1","values",2.06419119310962
"D68","D1","greed","love",0.0017864150711433,"greed_love_D68_D1","values",2.06419119310962
"D68","D1","love","peace",0.257845490028986,"love_peace_D68_D1","values",2.06419119310962
"D68","D101","justice","love",0.0845457507474963,"justice_love_D68_D101","values",2.27794939310304
"D68","D101","evil","love",0.0316342500663673,"evil_love_D68_D101","values",2.27794939310304
"D68","D101","evil","greed",0.170457872301083,"evil_greed_D68_D101","values",2.27794939310304
"D68","D101","greed","love",0.140229855621635,"greed_love_D68_D101","values",2.27794939310304
"D68","D101","evil","peace",0.148028448309839,"evil_peace_D68_D101","values",2.27794939310304
"D68","D101","greed","peace",0.317949186159379,"greed_peace_D68_D101","values",2.27794939310304
"D68","D101","justice","peace",0.0955459857719785,"justice_peace_D68_D101","values",2.27794939310304
"D68","D101","greed","justice",0.222830878116975,"greed_justice_D68_D101","values",2.27794939310304
"D68","D101","evil","justice",0.0525180476913358,"evil_justice_D68_D101","values",2.27794939310304
"D68","D101","love","peace",0.180767290650094,"love_peace_D68_D101","values",2.27794939310304
"D68","D102","evil","greed",0.0723431418000047,"evil_greed_D68_D102","values",2.36224579938899
"D68","D102","evil","love",0.103779396845054,"evil_love_D68_D102","values",2.36224579938899
"D68","D102","evil","peace",0.0704247415699136,"evil_peace_D68_D102","values",2.36224579938899
"D68","D102","greed","justice",0.12858675071021,"greed_justice_D68_D102","values",2.36224579938899
"D68","D102","greed","peace",0.142884447694887,"greed_peace_D68_D102","values",2.36224579938899
"D68","D102","evil","justice",0.056135143163659,"evil_justice_D68_D102","values",2.36224579938899
"D68","D102","justice","peace",0.0143046110753053,"justice_peace_D68_D102","values",2.36224579938899
"D68","D102","justice","love",0.159600053849025,"justice_love_D68_D102","values",2.36224579938899
"D68","D102","greed","love",0.0320482988937303,"greed_love_D68_D102","values",2.36224579938899
"D68","D102","love","peace",0.173781448115506,"love_peace_D68_D102","values",2.36224579938899
"D68","D103","evil","greed",0.110049009761311,"evil_greed_D68_D103","values",1.04768570717271
"D68","D103","evil","justice",0.0526788370926634,"evil_justice_D68_D103","values",1.04768570717271
"D68","D103","evil","peace",0.0104480817003909,"evil_peace_D68_D103","values",1.04768570717271
"D68","D103","greed","love",0.0781017677723754,"greed_love_D68_D103","values",1.04768570717271
"D68","D103","greed","justice",0.0572920422670105,"greed_justice_D68_D103","values",1.04768570717271
"D68","D103","greed","peace",0.120276651638536,"greed_peace_D68_D103","values",1.04768570717271
"D68","D103","evil","love",0.0344892763374429,"evil_love_D68_D103","values",1.04768570717271
"D68","D103","justice","peace",0.0630153578207142,"justice_peace_D68_D103","values",1.04768570717271
"D68","D103","justice","love",0.0194166894064256,"justice_love_D68_D103","values",1.04768570717271
"D68","D103","love","peace",0.0451028559533919,"love_peace_D68_D103","values",1.04768570717271
"D68","D105","evil","greed",0.134237869670525,"evil_greed_D68_D105","values",0.764749481159734
"D68","D105","evil","justice",0.150689830838358,"evil_justice_D68_D105","values",0.764749481159734
"D68","D105","evil","peace",0.449687895449785,"evil_peace_D68_D105","values",0.764749481159734
"D68","D105","greed","love",0.30981741617649,"greed_love_D68_D105","values",0.764749481159734
"D68","D105","greed","justice",0.28004649284532,"greed_justice_D68_D105","values",0.764749481159734
"D68","D105","greed","peace",0.570087695151412,"greed_peace_D68_D105","values",0.764749481159734
"D68","D105","evil","love",0.178883207733646,"evil_love_D68_D105","values",0.764749481159734
"D68","D105","justice","peace",0.298206809477632,"justice_peace_D68_D105","values",0.764749481159734
"D68","D105","justice","love",0.0255740301135312,"justice_love_D68_D105","values",0.764749481159734
"D68","D105","love","peace",0.277671035722983,"love_peace_D68_D105","values",0.764749481159734
"D68","D11","evil","love",0.255515718000135,"evil_love_D68_D11","values",0.953029290554747
"D68","D11","greed","love",0.119093191909859,"greed_love_D68_D11","values",0.953029290554747
"D68","D11","evil","greed",0.137993212650926,"evil_greed_D68_D11","values",0.953029290554747
"D68","D11","justice","peace",0.230435669307507,"justice_peace_D68_D11","values",0.953029290554747
"D68","D11","evil","peace",0.213704250458055,"evil_peace_D68_D11","values",0.953029290554747
"D68","D11","greed","peace",0.0753926185623963,"greed_peace_D68_D11","values",0.953029290554747
"D68","D11","evil","justice",0.0180719725539689,"evil_justice_D68_D11","values",0.953029290554747
"D68","D11","love","peace",0.0448415240267472,"love_peace_D68_D11","values",0.953029290554747
"D68","D11","greed","justice",0.155177835274459,"greed_justice_D68_D11","values",0.953029290554747
"D68","D11","justice","love",0.271758005652914,"justice_love_D68_D11","values",0.953029290554747
"D68","D14","evil","greed",0.00996190722506407,"evil_greed_D68_D14","values",0.867208274751448
"D68","D14","evil","love",0.0143068418896732,"evil_love_D68_D14","values",0.867208274751448
"D68","D14","evil","justice",0.0187952226653105,"evil_justice_D68_D14","values",0.867208274751448
"D68","D14","justice","love",0.00476957837004388,"justice_love_D68_D14","values",0.867208274751448
"D68","D14","greed","love",0.02438036094723,"greed_love_D68_D14","values",0.867208274751448
"D68","D14","evil","peace",0.113178244346338,"evil_peace_D68_D14","values",0.867208274751448
"D68","D14","greed","peace",0.122929929713603,"greed_peace_D68_D14","values",0.867208274751448
